iter	op	class	chunk_bytes	comp	pattern	msgs	payload_bytes	chunks_touched	chunk_fetched_bytes	summary_bytes	raw_fetched	raw_reads	file_size	wall	rss_kb
3	read	pointcloud	4194304	lz4	range	1	1500000	1	1605393	8041	1613444	192	143635448	0.002437	8620
4	read	pointcloud	4194304	lz4	range	1	1500000	1	1605393	8041	1613444	192	143635448	0.002467	8636
5	read	pointcloud	4194304	lz4	range	1	1500000	1	1605393	8041	1613444	192	143635448	0.002434	8608
1	read	pointcloud	4194304	lz4	streaming	27	40500000	14	22470697	8041	22480035	244	143635448	0.018336	10160
2	read	pointcloud	4194304	lz4	streaming	27	40500000	14	22470697	8041	22480035	244	143635448	0.018824	10348
3	read	pointcloud	4194304	lz4	streaming	27	40500000	14	22470697	8041	22480035	244	143635448	0.017938	10252
4	read	pointcloud	4194304	lz4	streaming	27	40500000	14	22470697	8041	22480035	244	143635448	0.018154	10228
5	read	pointcloud	4194304	lz4	streaming	27	40500000	14	22470697	8041	22480035	244	143635448	0.017752	10032
1	write	pointcloud	8388608	lz4	-	179	268500000	0	0	0	0	0	143522130	9.928827	20644
2	write	pointcloud	8388608	lz4	-	179	268500000	0	0	0	0	0	143522130	10.218219	20584
3	write	pointcloud	8388608	lz4	-	179	268500000	0	0	0	0	0	143522130	10.141043	20740
1	read	pointcloud	8388608	lz4	full	179	268500000	36	143513395	3397	143521947	224	143522130	0.114309	19268
2	read	pointcloud	8388608	lz4	full	179	268500000	36	143513395	3397	143521947	224	143522130	0.116685	19224
3	read	pointcloud	8388608	lz4	full	179	268500000	36	143513395	3397	143521947	224	143522130	0.116827	19324
4	read	pointcloud	8388608	lz4	full	179	268500000	36	143513395	3397	143521947	224	143522130	0.111231	19216
5	read	pointcloud	8388608	lz4	full	179	268500000	36	143513395	3397	143521947	224	143522130	0.112021	19184
1	read	pointcloud	8388608	lz4	point	1	1500000	1	4011105	3397	8025736	88	143522130	0.009000	15276
2	read	pointcloud	8388608	lz4	point	1	1500000	1	4011105	3397	8025736	88	143522130	0.010587	15296
3	read	pointcloud	8388608	lz4	point	1	1500000	1	4011105	3397	8025736	88	143522130	0.008598	15384
4	read	pointcloud	8388608	lz4	point	1	1500000	1	4011105	3397	8025736	88	143522130	0.008989	15452
5	read	pointcloud	8388608	lz4	point	1	1500000	1	4011105	3397	8025736	88	143522130	0.008821	15448
1	read	pointcloud	8388608	lz4	range	1	1500000	1	4011105	3397	4014512	84	143522130	0.005691	15288
2	read	pointcloud	8388608	lz4	range	1	1500000	1	4011105	3397	4014512	84	143522130	0.005913	15176
3	read	pointcloud	8388608	lz4	range	1	1500000	1	4011105	3397	4014512	84	143522130	0.005717	15504
4	read	pointcloud	8388608	lz4	range	1	1500000	1	4011105	3397	4014512	84	143522130	0.005965	15456
5	read	pointcloud	8388608	lz4	range	1	1500000	1	4011105	3397	4014512	84	143522130	0.005836	15364
1	read	pointcloud	8388608	lz4	streaming	27	40500000	6	24058790	3397	24062932	104	143522130	0.022780	19120
2	read	pointcloud	8388608	lz4	streaming	27	40500000	6	24058790	3397	24062932	104	143522130	0.021412	19168
3	read	pointcloud	8388608	lz4	streaming	27	40500000	6	24058790	3397	24062932	104	143522130	0.021474	19268
4	read	pointcloud	8388608	lz4	streaming	27	40500000	6	24058790	3397	24062932	104	143522130	0.022066	19120
5	read	pointcloud	8388608	lz4	streaming	27	40500000	6	24058790	3397	24062932	104	143522130	0.021308	19220
1	write	pointcloud	16777216	lz4	-	179	268500000	0	0	0	0	0	143484688	9.945280	38216
2	write	pointcloud	16777216	lz4	-	179	268500000	0	0	0	0	0	143484688	10.133892	38152
3	write	pointcloud	16777216	lz4	-	179	268500000	0	0	0	0	0	143484688	10.138952	38188
1	read	pointcloud	16777216	lz4	full	179	268500000	17	143478860	1763	143484521	110	143484688	0.127680	37324
2	read	pointcloud	16777216	lz4	full	179	268500000	17	143478860	1763	143484521	110	143484688	0.121475	37460
3	read	pointcloud	16777216	lz4	full	179	268500000	17	143478860	1763	143484521	110	143484688	0.121593	37408
4	read	pointcloud	16777216	lz4	full	179	268500000	17	143478860	1763	143484521	110	143484688	0.112914	37484
5	read	pointcloud	16777216	lz4	full	179	268500000	17	143478860	1763	143484521	110	143484688	0.119984	37432
1	read	pointcloud	16777216	lz4	point	1	1500000	1	8821458	1763	8823231	46	143484688	0.013396	28732
2	read	pointcloud	16777216	lz4	point	1	1500000	1	8821458	1763	8823231	46	143484688	0.013166	28780
3	read	pointcloud	16777216	lz4	point	1	1500000	1	8821458	1763	8823231	46	143484688	0.012661	28844
4	read	pointcloud	16777216	lz4	point	1	1500000	1	8821458	1763	8823231	46	143484688	0.013209	28804
5	read	pointcloud	16777216	lz4	point	1	1500000	1	8821458	1763	8823231	46	143484688	0.012839	29004
1	read	pointcloud	16777216	lz4	range	1	1500000	1	8821458	1763	8823231	46	143484688	0.013042	28856
2	read	pointcloud	16777216	lz4	range	1	1500000	1	8821458	1763	8823231	46	143484688	0.012680	28944
3	read	pointcloud	16777216	lz4	range	1	1500000	1	8821458	1763	8823231	46	143484688	0.012854	28784
4	read	pointcloud	16777216	lz4	range	1	1500000	1	8821458	1763	8823231	46	143484688	0.013050	28856
5	read	pointcloud	16777216	lz4	range	1	1500000	1	8821458	1763	8823231	46	143484688	0.012873	28776
1	read	pointcloud	16777216	lz4	streaming	27	40500000	4	35280907	1763	35283409	58	143484688	0.032162	28804
2	read	pointcloud	16777216	lz4	streaming	27	40500000	4	35280907	1763	35283409	58	143484688	0.033236	28780
3	read	pointcloud	16777216	lz4	streaming	27	40500000	4	35280907	1763	35283409	58	143484688	0.032762	28776
4	read	pointcloud	16777216	lz4	streaming	27	40500000	4	35280907	1763	35283409	58	143484688	0.031663	28668
5	read	pointcloud	16777216	lz4	streaming	27	40500000	4	35280907	1763	35283409	58	143484688	0.032083	28852
1	write	pointcloud	33554432	lz4	-	179	268500000	0	0	0	0	0	143468771	9.972550	70256
2	write	pointcloud	33554432	lz4	-	179	268500000	0	0	0	0	0	143468771	10.112633	70236
3	write	pointcloud	33554432	lz4	-	179	268500000	0	0	0	0	0	143468771	10.104478	70228
1	read	pointcloud	33554432	lz4	full	179	268500000	9	143464167	1075	143468604	62	143468771	0.138049	70688
2	read	pointcloud	33554432	lz4	full	179	268500000	9	143464167	1075	143468604	62	143468771	0.129322	70756
3	read	pointcloud	33554432	lz4	full	179	268500000	9	143464167	1075	143468604	62	143468771	0.131383	70652
4	read	pointcloud	33554432	lz4	full	179	268500000	9	143464167	1075	143468604	62	143468771	0.121604	70676
5	read	pointcloud	33554432	lz4	full	179	268500000	9	143464167	1075	143468604	62	143468771	0.127917	70696
1	read	pointcloud	33554432	lz4	point	1	1500000	1	17640289	1075	17641374	30	143468771	0.026678	53556
2	read	pointcloud	33554432	lz4	point	1	1500000	1	17640289	1075	17641374	30	143468771	0.027212	53592
3	read	pointcloud	33554432	lz4	point	1	1500000	1	17640289	1075	17641374	30	143468771	0.025653	53548
4	read	pointcloud	33554432	lz4	point	1	1500000	1	17640289	1075	17641374	30	143468771	0.025700	53700
5	read	pointcloud	33554432	lz4	point	1	1500000	1	17640289	1075	17641374	30	143468771	0.024696	53564
1	read	pointcloud	33554432	lz4	range	1	1500000	1	17640289	1075	17641374	30	143468771	0.024806	53652
2	read	pointcloud	33554432	lz4	range	1	1500000	1	17640289	1075	17641374	30	143468771	0.025101	53372
3	read	pointcloud	33554432	lz4	range	1	1500000	1	17640289	1075	17641374	30	143468771	0.025543	53560
4	read	pointcloud	33554432	lz4	range	1	1500000	1	17640289	1075	17641374	30	143468771	0.024663	53652
5	read	pointcloud	33554432	lz4	range	1	1500000	1	17640289	1075	17641374	30	143468771	0.025693	53484
1	read	pointcloud	33554432	lz4	streaming	27	40500000	2	35277396	1075	35278900	34	143468771	0.045117	70804
2	read	pointcloud	33554432	lz4	streaming	27	40500000	2	35277396	1075	35278900	34	143468771	0.042499	70620
3	read	pointcloud	33554432	lz4	streaming	27	40500000	2	35277396	1075	35278900	34	143468771	0.044511	70756
4	read	pointcloud	33554432	lz4	streaming	27	40500000	2	35277396	1075	35278900	34	143468771	0.042363	70612
5	read	pointcloud	33554432	lz4	streaming	27	40500000	2	35277396	1075	35278900	34	143468771	0.043790	70616
1	write	mixed	262144	lz4	-	5806	268903904	0	0	0	0	0	160286871	9.185034	9080
2	write	mixed	262144	lz4	-	5806	268903904	0	0	0	0	0	160286871	9.455342	9240
3	write	mixed	262144	lz4	-	5806	268903904	0	0	0	0	0	160286871	9.533062	9132
1	read	mixed	262144	lz4	full	5806	268903904	388	160116633	40940	160286658	3744	160286871	0.112548	7296
2	read	mixed	262144	lz4	full	5806	268903904	388	160116633	40940	160286658	3744	160286871	0.114397	7404
3	read	mixed	262144	lz4	full	5806	268903904	388	160116633	40940	160286658	3744	160286871	0.110464	7480
4	read	mixed	262144	lz4	full	5806	268903904	388	160116633	40940	160286658	3744	160286871	0.109574	7464
5	read	mixed	262144	lz4	full	5806	268903904	388	160116633	40940	160286658	3744	160286871	0.109821	7352
1	read	mixed	262144	lz4	point	3	1996	1	153632	40940	194582	804	160286871	0.000218	4872
2	read	mixed	262144	lz4	point	3	1996	1	153632	40940	194582	804	160286871	0.000157	4940
3	read	mixed	262144	lz4	point	3	1996	1	153632	40940	194582	804	160286871	0.000187	5020
4	read	mixed	262144	lz4	point	3	1996	1	153632	40940	194582	804	160286871	0.000160	4948
5	read	mixed	262144	lz4	point	3	1996	1	153632	40940	194582	804	160286871	0.000156	4872
1	read	mixed	262144	lz4	range	57	3463952	6	2214504	40940	2257172	842	160286871	0.002310	7028
2	read	mixed	262144	lz4	range	57	3463952	6	2214504	40940	2257172	842	160286871	0.002153	6828
3	read	mixed	262144	lz4	range	57	3463952	6	2214504	40940	2257172	842	160286871	0.002486	6944
4	read	mixed	262144	lz4	range	57	3463952	6	2214504	40940	2257172	842	160286871	0.002175	6692
5	read	mixed	262144	lz4	range	57	3463952	6	2214504	40940	2257172	842	160286871	0.002136	6904
1	read	mixed	262144	lz4	streaming	870	39969296	59	23974139	40940	24034717	1246	160286871	0.017367	7656
2	read	mixed	262144	lz4	streaming	870	39969296	59	23974139	40940	24034717	1246	160286871	0.017314	7656
3	read	mixed	262144	lz4	streaming	870	39969296	59	23974139	40940	24034717	1246	160286871	0.017622	7624
4	read	mixed	262144	lz4	streaming	870	39969296	59	23974139	40940	24034717	1246	160286871	0.017013	7816
5	read	mixed	262144	lz4	streaming	870	39969296	59	23974139	40940	24034717	1246	160286871	0.017361	7596
1	read	mixed	262144	lz4	topic	3096	309600	388	160116633	40940	160286658	3744	160286871	0.110082	7568
2	read	mixed	262144	lz4	topic	3096	309600	388	160116633	40940	160286658	3744	160286871	0.109674	7620
3	read	mixed	262144	lz4	topic	3096	309600	388	160116633	40940	160286658	3744	160286871	0.110437	7504
4	read	mixed	262144	lz4	topic	3096	309600	388	160116633	40940	160286658	3744	160286871	0.109778	7492
5	read	mixed	262144	lz4	topic	3096	309600	388	160116633	40940	160286658	3744	160286871	0.110835	7396
1	write	mixed	786432	lz4	-	5806	268903904	0	0	0	0	0	160175171	9.242482	9136
2	write	mixed	786432	lz4	-	5806	268903904	0	0	0	0	0	160175171	9.406914	9140
3	write	mixed	786432	lz4	-	5806	268903904	0	0	0	0	0	160175171	9.476994	9248
1	read	mixed	786432	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.109780	7316
2	read	mixed	786432	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.111817	7368
3	read	mixed	786432	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.109416	7316
4	read	mixed	786432	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.106799	7424
5	read	mixed	786432	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.106611	7388
1	read	mixed	786432	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000184	4868
2	read	mixed	786432	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000170	4796
3	read	mixed	786432	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000143	4952
4	read	mixed	786432	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000147	4736
5	read	mixed	786432	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000153	4732
1	read	mixed	786432	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002224	6960
2	read	mixed	786432	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002267	6956
3	read	mixed	786432	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002107	7040
4	read	mixed	786432	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002178	6948
5	read	mixed	786432	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002150	6976
1	read	mixed	786432	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.016940	7576
2	read	mixed	786432	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.016600	7576
3	read	mixed	786432	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.016509	7676
4	read	mixed	786432	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.015666	7668
5	read	mixed	786432	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.015728	7588
1	read	mixed	786432	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.105101	7404
2	read	mixed	786432	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.104077	7196
3	read	mixed	786432	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.104742	7476
4	read	mixed	786432	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.103799	7192
5	read	mixed	786432	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.103793	7520
1	write	mixed	1048576	lz4	-	5806	268903904	0	0	0	0	0	160175171	9.199270	9292
2	write	mixed	1048576	lz4	-	5806	268903904	0	0	0	0	0	160175171	9.485274	9248
3	write	mixed	1048576	lz4	-	5806	268903904	0	0	0	0	0	160175171	9.357146	8988
1	read	mixed	1048576	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.109974	7304
2	read	mixed	1048576	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.113244	7320
3	read	mixed	1048576	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.112457	7404
4	read	mixed	1048576	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.108077	7312
5	read	mixed	1048576	lz4	full	5806	268903904	311	160022224	32138	160174527	2820	160175171	0.107032	7328
1	read	mixed	1048576	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000154	4760
2	read	mixed	1048576	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000161	4804
3	read	mixed	1048576	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000159	4800
4	read	mixed	1048576	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000149	4852
5	read	mixed	1048576	lz4	point	3	1996	1	153632	32138	185780	650	160175171	0.000143	4808
1	read	mixed	1048576	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002290	6952
2	read	mixed	1048576	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002213	7100
3	read	mixed	1048576	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002165	6964
4	read	mixed	1048576	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002147	7096
5	read	mixed	1048576	lz4	range	57	3463952	5	2366146	32138	2399900	678	160175171	0.002230	6976
1	read	mixed	1048576	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.016556	7580
2	read	mixed	1048576	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.016503	7588
3	read	mixed	1048576	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.015394	7504
4	read	mixed	1048576	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.015905	7504
5	read	mixed	1048576	lz4	streaming	870	39969296	47	23968214	32138	24018255	972	160175171	0.015562	7672
1	read	mixed	1048576	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.106985	7332
2	read	mixed	1048576	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.106235	7316
3	read	mixed	1048576	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.105614	7196
4	read	mixed	1048576	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.106225	7380
5	read	mixed	1048576	lz4	topic	3096	309600	311	160022224	32138	160174527	2820	160175171	0.104927	7428
1	write	mixed	4194304	lz4	-	5806	268903904	0	0	0	0	0	160116503	9.323478	12920
2	write	mixed	4194304	lz4	-	5806	268903904	0	0	0	0	0	160116503	9.549005	12964
3	write	mixed	4194304	lz4	-	5806	268903904	0	0	0	0	0	160116503	9.528164	12920
1	read	mixed	4194304	lz4	full	5806	268903904	78	160003093	10546	160115828	1108	160116503	0.106302	11528
2	read	mixed	4194304	lz4	full	5806	268903904	78	160003093	10546	160115828	1108	160116503	0.107961	11552
3	read	mixed	4194304	lz4	full	5806	268903904	78	160003093	10546	160115828	1108	160116503	0.105892	11512
4	read	mixed	4194304	lz4	full	5806	268903904	78	160003093	10546	160115828	1108	160116503	0.103260	11616
5	read	mixed	4194304	lz4	full	5806	268903904	78	160003093	10546	160115828	1108	160116503	0.103448	11548
1	read	mixed	4194304	lz4	point	3	1996	1	2062950	10546	2073506	184	160116503	0.002851	9492
2	read	mixed	4194304	lz4	point	3	1996	1	2062950	10546	2073506	184	160116503	0.002792	9648
3	read	mixed	4194304	lz4	point	3	1996	1	2062950	10546	2073506	184	160116503	0.002708	9520
4	read	mixed	4194304	lz4	point	3	1996	1	2062950	10546	2073506	184	160116503	0.002724	9652
5	read	mixed	4194304	lz4	point	3	1996	1	2062950	10546	2073506	184	160116503	0.002687	9656
1	read	mixed	4194304	lz4	range	57	3463952	2	4126141	10546	4138072	196	160116503	0.004645	11480
2	read	mixed	4194304	lz4	range	57	3463952	2	4126141	10546	4138072	196	160116503	0.004576	11560
3	read	mixed	4194304	lz4	range	57	3463952	2	4126141	10546	4138072	196	160116503	0.004624	11668
4	read	mixed	4194304	lz4	range	57	3463952	2	4126141	10546	4138072	196	160116503	0.004570	11516
5	read	mixed	4194304	lz4	range	57	3463952	2	4126141	10546	4138072	196	160116503	0.004500	11504
1	read	mixed	4194304	lz4	streaming	870	39969296	13	26834060	10546	26860540	328	160116503	0.019676	12892
2	read	mixed	4194304	lz4	streaming	870	39969296	13	26834060	10546	26860540	328	160116503	0.020533	12796
3	read	mixed	4194304	lz4	streaming	870	39969296	13	26834060	10546	26860540	328	160116503	0.019915	12732
4	read	mixed	4194304	lz4	streaming	870	39969296	13	26834060	10546	26860540	328	160116503	0.019665	12732
5	read	mixed	4194304	lz4	streaming	870	39969296	13	26834060	10546	26860540	328	160116503	0.019038	12836
1	read	mixed	4194304	lz4	topic	3096	309600	78	160003093	10546	160115828	1108	160116503	0.101552	11536
2	read	mixed	4194304	lz4	topic	3096	309600	78	160003093	10546	160115828	1108	160116503	0.100907	11616
3	read	mixed	4194304	lz4	topic	3096	309600	78	160003093	10546	160115828	1108	160116503	0.101084	11448
4	read	mixed	4194304	lz4	topic	3096	309600	78	160003093	10546	160115828	1108	160116503	0.101446	11532
5	read	mixed	4194304	lz4	topic	3096	309600	78	160003093	10546	160115828	1108	160116503	0.100860	11420
1	write	mixed	8388608	lz4	-	5806	268903904	0	0	0	0	0	160105524	9.420845	19572
2	write	mixed	8388608	lz4	-	5806	268903904	0	0	0	0	0	160105524	9.472243	19572
3	write	mixed	8388608	lz4	-	5806	268903904	0	0	0	0	0	160105524	9.588698	19528
1	read	mixed	8388608	lz4	full	5806	268903904	39	160001981	5632	160103681	562	160105524	0.119774	19004
2	read	mixed	8388608	lz4	full	5806	268903904	39	160001981	5632	160103681	562	160105524	0.112501	18848
3	read	mixed	8388608	lz4	full	5806	268903904	39	160001981	5632	160103681	562	160105524	0.107579	18856
4	read	mixed	8388608	lz4	full	5806	268903904	39	160001981	5632	160103681	562	160105524	0.105309	18848
5	read	mixed	8388608	lz4	full	5806	268903904	39	160001981	5632	160103681	562	160105524	0.106465	18904
1	read	mixed	8388608	lz4	point	3	1996	1	4126108	5632	4131750	106	160105524	0.007159	14980
2	read	mixed	8388608	lz4	point	3	1996	1	4126108	5632	4131750	106	160105524	0.006432	15116
3	read	mixed	8388608	lz4	point	3	1996	1	4126108	5632	4131750	106	160105524	0.005432	14948
4	read	mixed	8388608	lz4	point	3	1996	1	4126108	5632	4131750	106	160105524	0.005425	15060
5	read	mixed	8388608	lz4	point	3	1996	1	4126108	5632	4131750	106	160105524	0.005342	14968
1	read	mixed	8388608	lz4	range	57	3463952	1	4126108	5632	4131750	106	160105524	0.005313	15020
2	read	mixed	8388608	lz4	range	57	3463952	1	4126108	5632	4131750	106	160105524	0.005334	15032
3	read	mixed	8388608	lz4	range	57	3463952	1	4126108	5632	4131750	106	160105524	0.005862	15116
4	read	mixed	8388608	lz4	range	57	3463952	1	4126108	5632	4131750	106	160105524	0.005350	14996
5	read	mixed	8388608	lz4	range	57	3463952	1	4126108	5632	4131750	106	160105524	0.005459	15068
1	read	mixed	8388608	lz4	streaming	870	39969296	7	28898173	5632	28918977	178	160105524	0.024764	21588
2	read	mixed	8388608	lz4	streaming	870	39969296	7	28898173	5632	28918977	178	160105524	0.025427	21604
3	read	mixed	8388608	lz4	streaming	870	39969296	7	28898173	5632	28918977	178	160105524	0.024662	21572
4	read	mixed	8388608	lz4	streaming	870	39969296	7	28898173	5632	28918977	178	160105524	0.023648	21572
5	read	mixed	8388608	lz4	streaming	870	39969296	7	28898173	5632	28918977	178	160105524	0.023140	21372
1	read	mixed	8388608	lz4	topic	3096	309600	39	160001981	5632	160103681	562	160105524	0.106694	18916
2	read	mixed	8388608	lz4	topic	3096	309600	39	160001981	5632	160103681	562	160105524	0.106826	18900
3	read	mixed	8388608	lz4	topic	3096	309600	39	160001981	5632	160103681	562	160105524	0.106352	18932
4	read	mixed	8388608	lz4	topic	3096	309600	39	160001981	5632	160103681	562	160105524	0.103669	18888
5	read	mixed	8388608	lz4	topic	3096	309600	39	160001981	5632	160103681	562	160105524	0.108328	18888
1	write	mixed	16777216	lz4	-	5806	268903904	0	0	0	0	0	160098186	9.371138	36824
2	write	mixed	16777216	lz4	-	5806	268903904	0	0	0	0	0	160098186	9.627510	36736
3	write	mixed	16777216	lz4	-	5806	268903904	0	0	0	0	0	160098186	9.602233	36816
1	read	mixed	16777216	lz4	full	5806	268903904	18	159999956	2986	160096951	268	160098186	0.167525	37748
2	read	mixed	16777216	lz4	full	5806	268903904	18	159999956	2986	160096951	268	160098186	0.116359	37488
3	read	mixed	16777216	lz4	full	5806	268903904	18	159999956	2986	160096951	268	160098186	0.110456	37656
4	read	mixed	16777216	lz4	full	5806	268903904	18	159999956	2986	160096951	268	160098186	0.109651	37656
5	read	mixed	16777216	lz4	full	5806	268903904	18	159999956	2986	160096951	268	160098186	0.116763	37688
1	read	mixed	16777216	lz4	point	3	1996	1	9361238	2986	9364234	64	160098186	0.012877	28504
2	read	mixed	16777216	lz4	point	3	1996	1	9361238	2986	9364234	64	160098186	0.013455	28524
3	read	mixed	16777216	lz4	point	3	1996	1	9361238	2986	9364234	64	160098186	0.012043	28400
4	read	mixed	16777216	lz4	point	3	1996	1	9361238	2986	9364234	64	160098186	0.011926	28516
5	read	mixed	16777216	lz4	point	3	1996	1	9361238	2986	9364234	64	160098186	0.011616	28528
1	read	mixed	16777216	lz4	range	57	3463952	1	9361238	2986	9364234	64	160098186	0.012453	28504
2	read	mixed	16777216	lz4	range	57	3463952	1	9361238	2986	9364234	64	160098186	0.011687	28600
3	read	mixed	16777216	lz4	range	57	3463952	1	9361238	2986	9364234	64	160098186	0.011921	28620
4	read	mixed	16777216	lz4	range	57	3463952	1	9361238	2986	9364234	64	160098186	0.011640	28536
5	read	mixed	16777216	lz4	range	57	3463952	1	9361238	2986	9364234	64	160098186	0.011877	28532
1	read	mixed	16777216	lz4	streaming	870	39969296	3	27790807	2986	27804857	88	160098186	0.031893	43820
2	read	mixed	16777216	lz4	streaming	870	39969296	3	27790807	2986	27804857	88	160098186	0.030872	43768
3	read	mixed	16777216	lz4	streaming	870	39969296	3	27790807	2986	27804857	88	160098186	0.030539	43872
4	read	mixed	16777216	lz4	streaming	870	39969296	3	27790807	2986	27804857	88	160098186	0.031334	43872
5	read	mixed	16777216	lz4	streaming	870	39969296	3	27790807	2986	27804857	88	160098186	0.030720	43680
1	read	mixed	16777216	lz4	topic	3096	309600	18	159999956	2986	160096951	268	160098186	0.111804	37588
2	read	mixed	16777216	lz4	topic	3096	309600	18	159999956	2986	160096951	268	160098186	0.115463	37752
3	read	mixed	16777216	lz4	topic	3096	309600	18	159999956	2986	160096951	268	160098186	0.116235	37804
4	read	mixed	16777216	lz4	topic	3096	309600	18	159999956	2986	160096951	268	160098186	0.111439	37752
5	read	mixed	16777216	lz4	topic	3096	309600	18	159999956	2986	160096951	268	160098186	0.110651	37748
1	write	mixed	33554432	lz4	-	5806	268903904	0	0	0	0	0	160100202	9.414010	70780
2	write	mixed	33554432	lz4	-	5806	268903904	0	0	0	0	0	160100202	9.486590	70784
3	write	mixed	33554432	lz4	-	5806	268903904	0	0	0	0	0	160100202	9.494770	70864
1	read	mixed	33554432	lz4	full	5806	268903904	9	160004249	1852	160098359	142	160100202	0.136033	74636
2	read	mixed	33554432	lz4	full	5806	268903904	9	160004249	1852	160098359	142	160100202	0.121995	74644
3	read	mixed	33554432	lz4	full	5806	268903904	9	160004249	1852	160098359	142	160100202	0.122484	74632
4	read	mixed	33554432	lz4	full	5806	268903904	9	160004249	1852	160098359	142	160100202	0.117567	74544
5	read	mixed	33554432	lz4	full	5806	268903904	9	160004249	1852	160098359	142	160100202	0.117267	74704
1	read	mixed	33554432	lz4	point	3	1996	1	19683567	1852	19685429	46	160100202	0.025676	55608
2	read	mixed	33554432	lz4	point	3	1996	1	19683567	1852	19685429	46	160100202	0.025218	55596
3	read	mixed	33554432	lz4	point	3	1996	1	19683567	1852	19685429	46	160100202	0.026280	55740
4	read	mixed	33554432	lz4	point	3	1996	1	19683567	1852	19685429	46	160100202	0.024772	55596
5	read	mixed	33554432	lz4	point	3	1996	1	19683567	1852	19685429	46	160100202	0.024698	55676
1	read	mixed	33554432	lz4	range	57	3463952	1	19683567	1852	19685429	46	160100202	0.024656	55600
2	read	mixed	33554432	lz4	range	57	3463952	1	19683567	1852	19685429	46	160100202	0.024884	55596
3	read	mixed	33554432	lz4	range	57	3463952	1	19683567	1852	19685429	46	160100202	0.024632	55696
4	read	mixed	33554432	lz4	range	57	3463952	1	19683567	1852	19685429	46	160100202	0.024291	55576
5	read	mixed	33554432	lz4	range	57	3463952	1	19683567	1852	19685429	46	160100202	0.025301	55596
1	read	mixed	33554432	lz4	streaming	870	39969296	2	39222644	1852	39235977	58	160100202	0.058236	87448
2	read	mixed	33554432	lz4	streaming	870	39969296	2	39222644	1852	39235977	58	160100202	0.052359	87560
3	read	mixed	33554432	lz4	streaming	870	39969296	2	39222644	1852	39235977	58	160100202	0.053296	87636
4	read	mixed	33554432	lz4	streaming	870	39969296	2	39222644	1852	39235977	58	160100202	0.052363	87584
5	read	mixed	33554432	lz4	streaming	870	39969296	2	39222644	1852	39235977	58	160100202	0.051490	87644
1	read	mixed	33554432	lz4	topic	3096	309600	9	160004249	1852	160098359	142	160100202	0.115363	74644
2	read	mixed	33554432	lz4	topic	3096	309600	9	160004249	1852	160098359	142	160100202	0.116146	74576
